Date,Team,Pitcher,SO_Projection,Model_Id,OU,Over_Odds,Scale_Over,Under_Odds,Scale_Over,BE_Over,BE_Under,Poisson_Over,Poison_Under,Edge_Over,Edge_Under,OverUnder_Id,Platform,Bet_Amt,Win_Loss,Net,Net_Auto,Secondary
8/4/2022,MIL,Brandon Woodruff,7.19,2,7.5,125,1.25,-165,-0.606060606,0.444,0.623,0.430,0.570,-1.487%,-5.221%,0,1,0.00,,,,
8/4/2022,PIT,Zach Thompson,3.78,2,3.5,-108,-0.925925926,-118,-0.847457627,0.519,0.541,0.522,0.478,0.318%,-6.370%,0,2,0.00,,,,
8/4/2022,CHC,Marcus Stroman,4.52,2,4.5,116,1.16,-148,-0.675675676,0.463,0.597,0.472,0.528,0.873%,-6.846%,0,2,0.00,,,,
8/4/2022,STL,Miles Mikolas,4.98,2,4.5,-126,-0.793650794,-102,-0.980392157,0.558,0.505,0.556,0.444,-0.153%,-6.094%,0,2,0.00,,,,
8/4/2022,LAD,Clayton Kershaw,5.71,2,6.5,116,1.16,-148,-0.675675676,0.463,0.597,0.347,0.653,-11.574%,5.600%,1,2,7.40,W,5.00,5.00,
8/4/2022,OAK,Paul Blackburn,4.09,2,4.5,-110,-0.909090909,-120,-0.833333333,0.524,0.545,0.389,0.611,-13.507%,6.581%,1,1,6.00,W,5.00,5.00,
8/4/2022,SD,Joe Musgrove,7.03,2,6.5,105,1.05,-135,-0.740740741,0.488,0.574,0.555,0.445,6.694%,-12.922%,2,1,5.00,L,-5.00,-5.00,
8/4/2022,COL,Kyle Freeland,3.98,2,4.5,124,1.24,-158,-0.632911392,0.446,0.612,0.367,0.633,-7.917%,2.034%,0,2,0.00,,,,
8/4/2022,PHI,Noah Syndergaard,4.55,2,4.5,-120,-0.833333333,-115,-0.869565217,0.545,0.535,0.477,0.523,-6.809%,-1.224%,0,1,0.00,,,,
8/4/2022,WSH,Paolo Espino,3.54,2,3.5,-112,-0.892857143,-112,-0.892857143,0.528,0.528,0.472,0.528,-5.633%,-0.028%,0,2,0.00,,,,
8/4/2022,DET,Drew Hutchison,3.68,2,3.5,115,1.15,-155,-0.64516129,0.465,0.608,0.502,0.498,3.655%,-10.951%,0,1,0.00,,,,
8/4/2022,TB,Jeffrey Springs,5.76,2,4.5,-140,-0.714285714,110,1.1,0.583,0.476,0.682,0.318,9.820%,-15.773%,2,1,7.00,W,5.00,5.00,
8/4/2022,NYM,Carlos Carrasco,5.54,2,5.5,-110,-0.909090909,-120,-0.833333333,0.524,0.545,0.478,0.522,-4.588%,-2.338%,0,1,0.00,,,,
8/4/2022,ATL,Kyle Wright,5.06,2,4.5,-106,-0.943396226,-122,-0.819672131,0.515,0.550,0.570,0.430,5.541%,-11.952%,2,2,5.30,L,-5.30,-5.30,
8/4/2022,HOU,Justin Verlander,6.68,2,5.5,-128,-0.78125,102,1.02,0.561,0.495,0.657,0.343,9.517%,-15.162%,2,2,6.40,L,-6.40,-6.40,
8/4/2022,CLE,Zach Plesac,4.43,2,3.5,-170,-0.588235294,125,1.25,0.630,0.444,0.646,0.354,1.613%,-9.020%,0,1,0.00,,,,
8/4/2022,TOR,Alex Manoah,5.85,2,5.5,-124,-0.806451613,-102,-0.980392157,0.554,0.505,0.530,0.470,-2.364%,-3.489%,0,2,0.00,,,,
8/4/2022,MIN,Sonny Gray,5.03,2,4.5,120,1.2,-160,-0.625,0.455,0.615,0.565,0.435,11.021%,-18.014%,2,1,5.00,W,6.00,6.00,
8/4/2022,STL,Jose Quintana,5.10,2,4.5,100,1,-135,-0.740740741,0.500,0.574,0.577,0.423,7.687%,-15.134%,2,1,5.00,W,5.00,5.00,
8/4/2022,CWS,Johnny Cueto,5.05,1,4.5,106,1.06,-136,-0.735294118,0.485,0.576,0.568,0.432,8.280%,-14.451%,2,2,5.00,L,-5.00,-5.00,
8/4/2022,KC,Kris Bubic,4.66,2,3.5,-155,-0.64516129,120,1.2,0.608,0.455,0.684,0.316,7.613%,-13.852%,2,1,7.75,W,5.00,5.00,
8/4/2022,BOS,Nick Pivetta,5.54,2,4.5,-155,-0.64516129,115,1.15,0.608,0.465,0.649,0.351,4.084%,-11.380%,0,1,0.00,,,,
8/5/2022,COL,German Marquez,5.16,2,5.5,110,1.1,-145,-0.689655172,0.476,0.592,0.412,0.588,-6.410%,-0.393%,0,1,0.00,,,,
8/5/2022,ARI,Madison Bumgarner,5.00,2,3.5,-160,-0.625,120,1.2,0.615,0.455,0.735,0.265,11.959%,-18.952%,2,1,8.00,L,-8.00,-8.00,
8/5/2022,ARI,Madison Bumgarner,5.00,2,4.5,124,1.24,-158,-0.632911392,0.446,0.612,0.560,0.440,11.308%,-17.191%,2,2,5.00,L,-5.00,-5.00,1
8/5/2022,LAA,Patrick Sandoval,5.74,2,4.5,-150,-0.666666667,115,1.15,0.600,0.465,0.679,0.321,7.864%,-14.375%,2,1,7.50,W,5.00,5.00,
8/5/2022,SEA,Robbie Ray,7.67,2,8.5,114,1.14,-146,-0.684931507,0.467,0.593,0.361,0.639,-10.579%,4.501%,0,2,0.00,,,,
8/5/2022,SD,Sean Manaea,5.31,2,4.5,-145,-0.689655172,110,1.1,0.592,0.476,0.612,0.388,2.028%,-8.831%,0,1,0.00,,,,
8/5/2022,LAD,Tony Gonsolin,5.43,2,4.5,-140,-0.714285714,105,1.05,0.583,0.488,0.631,0.369,4.814%,-11.928%,0,2,0.00,,,,
8/6/2022,NYM,David Peterson,4.26,2,5.5,1.4,0.014,-132,-0.757575758,0.986,0.569,0.257,0.743,-72.948%,17.432%,1,2,6.60,W,5.00,5.00,
8/6/2022,ATL,Jake Odorizzi,4.69,2,3.5,100,1,-130,-0.769230769,0.500,0.565,0.689,0.311,18.874%,-25.396%,2,1,5.00,W,5.00,5.00,
8/6/2022,CHC,Drew Smyly,4.79,2,4.5,-154,-0.649350649,120,1.2,0.606,0.455,0.522,0.478,-8.438%,2.354%,0,2,0.00,,,,
8/6/2022,MIA,Pablo Lopez,5.56,2,5.5,-108,-0.925925926,-118,-0.847457627,0.519,0.541,0.481,0.519,-3.789%,-2.262%,0,2,0.00,,,,
8/6/2022,SEA,George Kirby,4.61,2,6.5,118,1.18,-150,-0.666666667,0.459,0.600,0.183,0.817,-27.542%,21.670%,1,2,7.50,L,-7.50,-7.50,
8/6/2022,PIT,JT Brubaker,5.27,2,4.5,-102,-0.980392157,-124,-0.806451613,0.505,0.554,0.606,0.394,10.059%,-15.911%,2,2,5.10,W,5.00,5.00,
8/6/2022,WSH,Patrick Corbin,4.84,2,4.5,105,1.05,-135,-0.740740741,0.488,0.574,0.531,0.469,4.319%,-10.547%,0,1,0.00,,,,
8/6/2022,TB,Shane McClanahan,7.31,2,6.5,-152,-0.657894737,120,1.2,0.603,0.455,0.595,0.405,-0.779%,-4.993%,0,2,0.00,,,,
8/6/2022,CLE,Cal Quantrill,4.16,2,3.5,105,1.05,-140,-0.714285714,0.488,0.583,0.597,0.403,10.934%,-18.048%,2,1,5.00,W,5.25,5.25,
8/6/2022,HOU,Luis Garcia,6.02,2,4.5,-115,-0.869565217,-115,-0.869565217,0.535,0.535,0.718,0.282,18.273%,-25.250%,2,1,5.75,W,5.00,5.00,
8/6/2022,TEX,Dane Dunning,5.37,2,4.5,110,1.1,-145,-0.689655172,0.476,0.592,0.622,0.378,14.568%,-21.371%,2,1,5.00,W,5.50,5.50,
8/6/2022,CWS,Michael Kopech,5.30,2,5.5,-108,-0.925925926,-118,-0.847457627,0.519,0.541,0.437,0.563,-8.270%,2.219%,0,2,0.00,,,,
8/6/2022,SF,Carlos Rodon,7.63,2,8.5,102,1.02,-130,-0.769230769,0.495,0.565,0.356,0.644,-13.909%,7.883%,1,2,6.50,W,5.00,5.00,
8/6/2022,MIN,Dylan Bundy,4.17,2,3.5,-140,-0.714285714,105,1.05,0.583,0.488,0.599,0.401,1.568%,-8.682%,0,1,0.00,,,,
8/6/2022,TOR,Mitch White,3.93,2,3.5,-146,-0.684931507,116,1.16,0.593,0.463,0.553,0.447,-4.076%,-1.570%,0,2,0.00,,,,
8/6/2022,BOS,Nathan Eovaldi,5.29,2,5.5,100,1,-130,-0.769230769,0.500,0.565,0.435,0.565,-6.521%,0.000%,0,1,0.00,,,,
8/6/2022,KC,Daniel Lynch,4.55,2,4.5,-116,-0.862068966,-110,-0.909090909,0.537,0.524,0.477,0.523,-5.968%,-0.117%,0,2,0.00,,,,
8/6/2022,ATL,Max Fried,5.36,2,4.5,-158,-0.632911392,124,1.24,0.612,0.446,0.620,0.380,0.785%,-6.668%,0,2,0.00,,,,
8/6/2022,NYM,Max Scherzer,7.32,2,8.5,114,1.14,-144,-0.694444444,0.467,0.590,0.313,0.687,-15.381%,9.636%,1,2,7.20,L,-7.20,-7.20,
8/6/2022,MIL,Aaron Ashby,6.06,2,5.5,-170,-0.588235294,135,1.35,0.630,0.426,0.564,0.436,-6.572%,1.056%,0,1,0.00,,,,
8/6/2022,CIN,Nick Lodolo,5.88,2,6.5,-150,-0.666666667,115,1.15,0.600,0.465,0.374,0.626,-22.557%,16.045%,1,1,5.00,W,5.75,5.75,
8/6/2022,NYY,Domingo German,5.54,1,4.5,-104,-0.961538462,-122,-0.819672131,0.510,0.550,0.649,0.351,13.888%,-19.823%,2,2,5.20,L,-5.20,-5.20,
8/6/2022,STL,Jordan Montgomery,4.96,2,4.5,-122,-0.819672131,-106,-0.943396226,0.550,0.515,0.552,0.448,0.291%,-6.702%,0,2,0.00,,,,
8/6/2022,COL,Antonio Senzatela,3.32,2,3.5,-150,-0.666666667,110,1.1,0.600,0.476,0.424,0.576,-17.592%,9.973%,1,1,5.00,W,5.50,5.50,
8/6/2022,ARI,Merrill Kelly,5.15,2,4.5,-150,-0.666666667,115,1.15,0.600,0.465,0.585,0.415,-1.458%,-5.054%,0,1,0.00,,,,
8/6/2022,SD,Mike Clevinger,5.16,2,5.5,100,1,-135,-0.740740741,0.500,0.574,0.412,0.588,-8.791%,1.344%,0,1,0.00,,,,
8/6/2022,LAA,Reid Detmers,5.85,2,5.5,100,1,-128,-0.78125,0.500,0.561,0.530,0.470,2.994%,-9.134%,0,2,0.00,,,,
8/6/2022,SEA,Chris Flexen,5.31,2,4.5,-144,-0.694444444,114,1.14,0.590,0.467,0.612,0.388,2.196%,-7.941%,0,2,0.00,,,,
8/7/2022,HOU,Christian Javier,7.57,2,5.5,-105,-0.952380952,-130,-0.769230769,0.512,0.565,0.766,0.234,25.394%,-33.135%,2,1,10.50,L,-10.50,-10.50,
8/7/2022,CLE,Triston McKenzie,5.71,2,5.5,125,1.25,-165,-0.606060606,0.444,0.623,0.507,0.493,6.225%,-12.933%,2,1,10.00,W,12.50,12.50,
8/7/2022,PHI,Aaron Nola,7.08,2,6.5,-150,-0.666666667,110,1.1,0.600,0.476,0.562,0.438,-3.786%,-3.833%,0,1,0.00,,,,
8/7/2022,PIT,Bryse Wilson,3.56,2,2.5,-160,-0.625,120,1.2,0.615,0.455,0.690,0.310,7.472%,-14.465%,2,1,16.00,W,10.00,10.00,
8/7/2022,BAL,Spenser Watkins,3.91,2,3.5,-115,-0.869565217,-115,-0.869565217,0.535,0.535,0.549,0.451,1.387%,-8.364%,0,1,0.00,,,,
8/7/2022,TB,Drew Rasmussen,4.85,2,4.5,110,1.1,-140,-0.714285714,0.476,0.583,0.533,0.467,5.661%,-11.614%,2,2,5.00,L,-5.00,-5.00,
8/7/2022,MIN,Chris Archer,4.38,2,3.5,-140,-0.714285714,105,1.05,0.583,0.488,0.637,0.363,5.372%,-12.486%,2,1,14.00,W,10.00,10.00,
8/7/2022,TOR,Kevin Gausman,6.46,2,5.5,-145,-0.689655172,110,1.1,0.592,0.476,0.625,0.375,3.328%,-10.131%,0,1,0.00,,,,
8/7/2022,KC,Brad Keller,4.28,2,3.5,-118,-0.847457627,-108,-0.925925926,0.541,0.519,0.619,0.381,7.795%,-13.847%,2,2,11.80,W,10.00,10.00,
8/7/2022,BOS,Kutter Crawford,4.57,2,5.5,120,1.2,-152,-0.657894737,0.455,0.603,0.309,0.691,-14.547%,8.775%,1,2,15.20,W,10.00,10.00,
8/7/2022,MIL,Corbin Burnes,8.08,2,8.5,-112,-0.892857143,-112,-0.892857143,0.528,0.528,0.419,0.581,-10.968%,5.308%,1,2,11.20,L,-11.20,-11.20,
8/7/2022,CIN,Graham Ashcraft,4.42,2,4.5,-118,-0.847457627,-106,-0.943396226,0.541,0.515,0.453,0.547,-8.864%,3.279%,0,2,0.00,,,,
8/7/2022,STL,Adam Wainwright,4.84,2,4.5,-105,-0.952380952,-125,-0.8,0.512,0.556,0.531,0.469,1.880%,-8.655%,0,2,0.00,,,,
8/7/2022,NYY,Frankie Montas,5.90,2,4.5,-112,-0.892857143,-112,-0.892857143,0.528,0.528,0.701,0.299,17.303%,-22.964%,2,2,11.20,L,-11.20,-11.20,1
8/7/2022,NYY,Frankie Montas,5.90,2,3.5,-165,-0.606060606,120,1.2,0.623,0.455,0.840,0.160,21.701%,-29.419%,2,1,16.50,L,-16.50,-16.50,
8/7/2022,MIA,Jesus Luzardo,5.54,2,5.5,-105,-0.952380952,-130,-0.769230769,0.512,0.565,0.478,0.522,-3.427%,-4.314%,0,1,0.00,,,,
8/7/2022,CHC,Adrian Sampson,4.34,2,4.5,130,1.3,-160,-0.625,0.435,0.615,0.437,0.563,0.250%,-5.267%,0,1,0.00,,,,
8/7/2022,CWS,Lucas Giolito,6.31,2,6.5,125,1.25,-165,-0.606060606,0.444,0.623,0.443,0.557,-0.108%,-6.600%,0,1,0.00,,,,
8/7/2022,SF,Logan Webb,5.36,2,4.5,-110,-0.909090909,-115,-0.869565217,0.524,0.535,0.620,0.380,9.645%,-15.514%,2,1,11.00,W,10.00,10.00,
8/7/2022,ARI,Zach Davies,3.45,2,3.5,-145,-0.689655172,110,1.1,0.592,0.476,0.453,0.547,-13.930%,7.127%,1,1,10.00,W,11.00,11.00,
8/7/2022,NYM,Jacob DeGrom,7.23,2,8.5,-130,-0.769230769,100,1,0.565,0.500,0.301,0.699,-26.387%,19.865%,1,1,10.00,L,-10.00,-10.00,
8/7/2022,ATL,Spencer Strider,7.64,2,6.5,105,1.05,-135,-0.740740741,0.488,0.574,0.641,0.359,15.291%,-21.518%,2,1,10.00,L,-10.00,-10.00,
8/7/2022,SEA,Marco Gonzales,4.39,2,3.5,-140,-0.714285714,105,1.05,0.583,0.488,0.639,0.361,5.547%,-12.661%,2,1,14.00,W,10.00,10.00,
8/7/2022,LAD,Tyler Anderson,4.76,2,4.5,130,1.3,-166,-0.602409639,0.435,0.624,0.516,0.484,8.165%,-14.050%,2,2,10.00,L,-10.00,-10.00,
8/7/2022,SD,Yu Darvish,6.41,2,6.5,116,1.16,-148,-0.675675676,0.463,0.597,0.459,0.541,-0.371%,-5.603%,0,2,0.00,,,,
8/8/2022,BAL,Jordan Lyles,4.68,2,4.5,124,1.24,-158,-0.632911392,0.446,0.612,0.502,0.498,5.526%,-11.409%,2,2,10.00,L,-10.00,-10.00,
8/8/2022,TOR,Yusei Kikuchi,5.08,2,4.5,-124,-0.806451613,-102,-0.980392157,0.554,0.505,0.573,0.427,1.986%,-7.838%,0,2,0.00,,,,
8/8/2022,NYM,Chris Bassitt,6.03,2,6.5,102,1.02,-128,-0.78125,0.495,0.561,0.399,0.601,-9.653%,4.008%,0,2,0.00,,,,
8/8/2022,CHC,Keegan Thompson,5.16,2,4.5,110,1.1,-140,-0.714285714,0.476,0.583,0.587,0.413,11.093%,-17.045%,2,1,10.00,L,-10.00,-10.00,
8/8/2022,LAA,Jose Suarez,5.07,2,4.5,-130,-0.769230769,100,1,0.565,0.500,0.572,0.428,0.648%,-7.170%,0,1,0.00,,,,
8/8/2022,OAK,Cole Irvin,4.52,2,3.5,-165,-0.606060606,125,1.25,0.623,0.444,0.661,0.339,3.843%,-10.551%,0,1,0.00,,,,
8/8/2022,SF,Alex Wood,5.79,2,4.5,-116,-0.862068966,-110,-0.909090909,0.537,0.524,0.686,0.314,14.881%,-20.966%,2,2,11.60,W,10.00,10.00,
8/8/2022,SD,Blake Snell,7.63,2,7.5,-108,-0.925925926,-118,-0.847457627,0.519,0.541,0.494,0.506,-2.492%,-3.560%,0,2,0.00,,,,
8/8/2022,ARI,Zac Gallen,6.46,2,6.5,-102,-0.980392157,-126,-0.793650794,0.505,0.558,0.467,0.533,-3.778%,-2.469%,0,2,0.00,,,,
8/8/2022,NYY,Jameson Taillon,5.27,2,4.5,-124,-0.806451613,-102,-0.980392157,0.554,0.505,0.606,0.394,5.197%,-11.049%,2,2,12.40,W,10.00,10.00,
8/8/2022,SEA,Logan Gilbert,5.91,2,4.5,-155,-0.64516129,115,1.15,0.608,0.465,0.703,0.297,9.487%,-16.783%,2,1,15.50,L,-15.50,-15.50,
8/9/2022,MIA,Braxton Garrett,4.43,2,5.5,100,1,-128,-0.78125,0.500,0.561,0.285,0.715,-21.484%,15.344%,1,2,6.40,W,5.00,5.00,
8/9/2022,PHI,Zack Wheeler,6.62,2,6.5,-118,-0.847457627,-106,-0.943396226,0.541,0.515,0.492,0.508,-4.900%,-0.684%,0,2,0.00,,,,
8/9/2022,TOR,Alex Manoah,5.93,2,5.5,125,1.25,-170,-0.588235294,0.444,0.630,0.543,0.457,9.857%,-17.264%,2,1,5.00,L,-5.00,-5.00,
8/9/2022,BAL,Kyle Bradish,5.11,2,3.5,-140,-0.714285714,105,1.05,0.583,0.488,0.750,0.250,16.674%,-23.788%,2,1,14.00,W,10.00,10.00,
8/9/2022,NYM,Carlos Carrasco,6.11,2,6.5,110,1.1,-140,-0.714285714,0.476,0.583,0.411,0.589,-6.483%,0.531%,0,2,0.00,,,,
8/9/2022,CIN,Mike Minor,4.79,2,3.5,-145,-0.689655172,-158,-0.632911392,0.592,0.612,0.704,0.296,11.241%,-31.665%,2,1,14.50,L,-14.50,-14.50,
8/9/2022,CLE,Shane Bieber,7.20,2,7.5,108,1.08,-136,-0.735294118,0.481,0.576,0.431,0.569,-4.971%,-0.733%,0,2,0.00,,,,
8/9/2022,ATL,Charlie Morton,5.83,2,5.5,-110,-0.909090909,-130,-0.769230769,0.524,0.565,0.527,0.473,0.283%,-9.186%,0,1,0.00,,,,
8/9/2022,BOS,Rich Hill,3.74,2,3.5,-150,-0.666666667,118,1.18,0.600,0.459,0.514,0.486,-8.584%,2.712%,0,2,0.00,,,,
8/9/2022,CHC,Marcus Stroman,5.36,2,4.5,-170,-0.588235294,125,1.25,0.630,0.444,0.620,0.380,-0.937%,-6.470%,0,1,0.00,,,,
8/9/2022,WSH,Paolo Espino,3.66,2,3.5,-122,-0.819672131,-104,-0.961538462,0.550,0.510,0.497,0.503,-5.208%,-0.727%,0,2,0.00,,,,
8/9/2022,HOU,Jose Urquidy,5.61,2,5.5,100,1,-135,-0.740740741,0.500,0.574,0.490,0.510,-1.016%,-6.430%,0,1,0.00,,,,
8/9/2022,TEX,Martin Perez,4.83,2,3.5,-175,-0.571428571,130,1.3,0.636,0.435,0.710,0.290,7.393%,-14.508%,2,1,17.50,L,-17.50,-17.50,1
8/9/2022,TEX,Martin Perez,4.83,2,4.5,134,1.34,-172,-0.581395349,0.427,0.632,0.529,0.471,10.184%,-16.154%,2,2,5.00,L,-5.00,-5.00,
8/9/2022,STL,Miles Mikolas,4.50,2,4.5,110,1.1,-145,-0.689655172,0.476,0.592,0.468,0.532,-0.829%,-5.973%,0,1,0.00,,,,
8/9/2022,OAK,James Kaprielian,4.93,2,4.5,-145,-0.689655172,110,1.1,0.592,0.476,0.547,0.453,-4.470%,-2.333%,0,1,0.00,,,,
8/9/2022,PIT,Zach Thompson,3.97,2,3.5,-134,-0.746268657,106,1.06,0.573,0.485,0.561,0.439,-1.200%,-4.608%,0,2,0.00,,,,
8/9/2022,SF,Alex Cobb,5.74,2,3.5,-175,-0.571428571,130,1.3,0.636,0.435,0.824,0.176,18.768%,-25.883%,2,1,8.75,W,5.00,5.00,
8/9/2022,SD,Joe Musgrove,6.41,2,5.5,-120,-0.833333333,-110,-0.909090909,0.545,0.524,0.618,0.382,7.229%,-14.155%,2,1,6.00,L,-6.00,-6.00,
8/9/2022,MIN,Joe Ryan,4.91,2,4.5,-115,-0.869565217,-115,-0.869565217,0.535,0.535,0.544,0.456,0.869%,-7.846%,0,1,0.00,,,,
8/9/2022,LAD,Julio Urias,5.81,2,5.5,110,1.1,-145,-0.689655172,0.476,0.592,0.523,0.477,4.715%,-11.518%,0,1,0.00,,,,
8/9/2022,NYY,Gerrit Cole,8.28,2,8.5,-110,-0.909090909,-120,-0.833333333,0.524,0.545,0.446,0.554,-7.734%,0.807%,0,1,0.00,,,,
8/9/2022,SEA,Luis Castillo,6.77,2,6.5,120,1.2,-160,-0.625,0.455,0.615,0.515,0.485,6.094%,-13.087%,2,1,5.00,W,6.00,6.00,
8/10/2022,NYM,Taijuan Walker,5.85,1,4.5,-125,-0.8,-105,-0.952380952,0.556,0.512,0.694,0.306,13.881%,-20.656%,2,1,12.50,W,10.00,10.00,
8/10/2022,MIL,Brandon Woodruff,7.17,1,7.5,-128,-0.78125,100,1,0.561,0.500,0.427,0.573,-13.480%,7.340%,1,2,10.00,W,10.00,10.00,
8/10/2022,TB,Jeffrey Springs,6.56,1,5.5,100,1,-130,-0.769230769,0.500,0.565,0.640,0.360,13.962%,-20.484%,2,1,10.00,W,10.00,10.00,
8/10/2022,WSH,Josiah Gray,6.49,1,5.5,-160,-0.625,120,1.2,0.615,0.455,0.630,0.370,1.412%,-8.405%,0,1,0.00,,,,
8/10/2022,CHC,Justin Steele,4.87,1,4.5,-146,-0.684931507,114,1.14,0.593,0.467,0.536,0.464,-5.709%,-0.370%,0,2,0.00,,,,
8/10/2022,OAK,Paul Blackburn,4.64,1,4.5,-125,-0.8,-105,-0.952380952,0.556,0.512,0.494,0.506,-6.131%,-0.644%,0,1,0.00,,,,
8/10/2022,SF,Jakob Junis,4.58,1,3.5,108,1.08,-136,-0.735294118,0.481,0.576,0.671,0.329,19.025%,-24.729%,2,2,10.00,L,-10.00,-10.00,
8/10/2022,SD,Sean Manaea,5.92,1,5.5,100,1,-125,-0.8,0.500,0.556,0.541,0.459,4.139%,-9.694%,0,1,0.00,,,,
8/10/2022,NYY,Nestor Cortes,5.01,1,5.5,-108,-0.925925926,-118,-0.847457627,0.519,0.541,0.386,0.614,-13.344%,7.292%,1,2,11.80,L,-11.80,-11.80,
8/10/2022,SEA,Robbie Ray,6.18,1,6.5,110,1.1,-140,-0.714285714,0.476,0.583,0.423,0.577,-5.361%,-0.592%,0,2,0.00,,,,
8/10/2022,PHI,Noah Syndergaard,4.98,1,4.5,-170,-0.588235294,130,1.3,0.630,0.435,0.556,0.444,-7.364%,0.923%,0,1,0.00,,,,
8/10/2022,MIA,Sandy Alcantara,5.44,1,6.5,110,1.1,-140,-0.714285714,0.476,0.583,0.305,0.695,-17.163%,11.210%,1,2,7.00,W,5.00,5.00,
8/10/2022,TOR,Jose Berrios,5.02,1,4.5,-110,-0.909090909,-120,-0.833333333,0.524,0.545,0.563,0.437,3.920%,-10.846%,0,1,0.00,,,,
8/10/2022,DET,Drew Hutchison,3.71,2,2.5,-130,-0.769230769,100,1,0.565,0.500,0.716,0.284,15.104%,-21.626%,2,1,13.00,W,10.00,10.00,
8/10/2022,ATL,Kyle Wright,5.05,1,5.5,115,1.15,-155,-0.64516129,0.465,0.608,0.393,0.607,-7.230%,-0.066%,0,1,0.00,,,,
8/10/2022,BOS,Nick Pivetta,5.71,1,5.5,-175,-0.571428571,135,1.35,0.636,0.426,0.507,0.493,-12.967%,6.778%,1,1,10.00,W,13.50,13.50,
8/10/2022,CWS,Johnny Cueto,4.86,1,3.5,-150,-0.666666667,115,1.15,0.600,0.465,0.715,0.285,11.477%,-17.989%,2,1,15.00,W,10.00,10.00,
8/10/2022,KC,Kris Bubic,4.16,1,4.5,-104,-0.961538462,-122,-0.819672131,0.510,0.550,0.402,0.598,-10.741%,4.806%,0,2,0.00,,,,
8/10/2022,TEX,Glenn Otto,4.20,1,4.5,125,1.25,-170,-0.588235294,0.444,0.630,0.410,0.590,-3.427%,-3.980%,0,1,0.00,,,,
8/10/2022,HOU,Justin Verlander,7.80,1,7.5,-108,-0.925925926,-118,-0.847457627,0.519,0.541,0.519,0.481,-0.044%,-6.008%,0,2,0.00,,,,
8/10/2022,STL,Jose Quintana,4.07,1,3.5,-110,-0.909090909,-116,-0.862068966,0.524,0.537,0.580,0.420,5.628%,-11.712%,2,2,11.00,W,10.00,10.00,
8/10/2022,COL,Kyle Freeland,3.58,1,3.5,-130,-0.769230769,100,1,0.565,0.500,0.481,0.519,-8.469%,1.947%,0,1,0.00,,,,
8/10/2022,ARI,Madison Bumgarner,5.35,1,4.5,100,1,-120,-0.833333333,0.500,0.545,0.619,0.381,11.864%,-16.409%,2,1,5.00,W,5.00,5.00,
8/10/2022,PIT,Mitch Keller,4.58,1,4.5,-105,-0.952380952,-130,-0.769230769,0.512,0.565,0.483,0.517,-2.918%,-4.823%,0,1,0.00,,,,
8/10/2022,MIN,Sonny Gray,4.57,1,4.5,124,1.24,-156,-0.641025641,0.446,0.609,0.481,0.519,3.470%,-9.050%,0,2,0.00,,,,
8/11/2022,PHI,Kyle Gibson,5.23,1,4.5,-155,-0.64516129,115,1.15,0.608,0.465,0.599,0.401,-0.895%,-6.401%,0,1,0.00,,,,
8/11/2022,CLE,Zach Plesac,5.04,1,4.5,110,1.1,-150,-0.666666667,0.476,0.600,0.566,0.434,9.031%,-16.650%,2,1,5.00,W,5.50,5.50,
8/11/2022,DET,Garrett Hill,3.15,1,2.5,-180,-0.555555556,135,1.35,0.643,0.426,0.610,0.390,-3.329%,-3.510%,0,1,0.00,,,,
8/11/2022,HOU,Framber Valdez,6.33,1,6.5,-130,-0.769230769,100,1,0.565,0.500,0.447,0.553,-11.867%,5.345%,1,1,5.00,L,-5.00,-5.00,
8/11/2022,CWS,Dylan Cease,6.93,1,7.5,100,1,-130,-0.769230769,0.500,0.565,0.391,0.609,-10.914%,4.393%,0,1,0.00,,,,
8/11/2022,KC,Zack Greinke,4.53,1,3.5,115,1.15,-150,-0.666666667,0.465,0.600,0.663,0.337,19.762%,-26.274%,2,1,10.00,W,11.50,11.50,
8/11/2022,STL,Dakota Hudson,3.37,1,2.5,-150,-0.666666667,110,1.1,0.600,0.476,0.654,0.346,5.444%,-13.063%,2,1,7.50,W,5.00,5.00,
8/11/2022,COL,German Marquez,5.14,1,4.5,-108,-0.925925926,-118,-0.847457627,0.519,0.541,0.584,0.416,6.449%,-12.500%,2,2,5.40,W,5.00,5.00,
8/11/2022,PIT,JT Brubaker,5.04,1,5.5,120,1.2,-165,-0.606060606,0.455,0.623,0.391,0.609,-6.349%,-1.370%,0,1,0.00,,,,
8/11/2022,ARI,Merrill Kelly,4.87,1,5.5,110,1.1,-145,-0.689655172,0.476,0.592,0.361,0.639,-11.495%,4.692%,0,1,0.00,,,,
8/11/2022,BAL,Dean Kremer,3.85,1,3.5,-140,-0.714285714,105,1.05,0.583,0.488,0.537,0.463,-4.664%,-2.449%,0,1,0.00,,,,
8/11/2022,BOS,Josh Winckowski,3.69,1,3.5,105,1.05,-145,-0.689655172,0.488,0.592,0.504,0.496,1.595%,-9.559%,0,1,0.00,,,,
8/11/2022,CHC,Drew Smyly,5.22,1,4.5,-140,-0.714285714,105,1.05,0.583,0.488,0.597,0.403,1.389%,-8.503%,0,1,0.00,,,,
8/11/2022,CIN,Nick Lodolo,7.19,1,6.5,-152,-0.657894737,120,1.2,0.603,0.455,0.578,0.422,-2.498%,-3.274%,0,2,0.00,,,,
